name_distinct,ingredients
Honduras - 72.0%,Grano de cacao
Honduras - 72.0%,Azúcar
Honduras - 72.0%,Manteca de cacao
Peru - 72.0%,Grano de cacao
Peru - 72.0%,Azúcar
Peru - 72.0%,Manteca de cacao
Uganda - 77.0%,Grano de cacao
Uganda - 77.0%,Azúcar
Uganda - 77.0%,Manteca de cacao
Trinidad - 80.0%,Grano de cacao
Trinidad - 80.0%,Azúcar
Trinidad - 80.0%,Manteca de cacao
San Martin - 70.0%,Grano de cacao
San Martin - 70.0%,Azúcar
San Martin - 70.0%,Manteca de cacao
San Martin - 70.0%,Vainilla
San Martin - 70.0%,Lecitina
Tanzania - 75.0%,Grano de cacao
Tanzania - 75.0%,Azúcar
Tanzania - 75.0%,Manteca de cacao
Belize - 70.0%,Grano de cacao
Belize - 70.0%,Azúcar
Belize - 70.0%,Manteca de cacao
Belize - 70.0%,Vainilla
Belize - 70.0%,Lecitina
"Amazonas, Wild Cacao - 70.0%",Grano de cacao
"Amazonas, Wild Cacao - 70.0%",Azúcar
"Amazonas, Wild Cacao - 70.0%",Manteca de cacao
"Amazonas, Wild Cacao - 70.0%",Vainilla
"Amazonas, Wild Cacao - 70.0%",Lecitina
Chuao - 75.0%,Grano de cacao
Chuao - 75.0%,Azúcar
Chuao - 75.0%,Manteca de cacao
Chuao - 75.0%,Vainilla
Chuao - 75.0%,Lecitina
Tabasco - 74.0%,Grano de cacao
Tabasco - 74.0%,Azúcar
Tabasco - 74.0%,Manteca de cacao
Ucayali - 68.0%,Grano de cacao
Ucayali - 68.0%,Azúcar
Ucayali - 68.0%,Manteca de cacao
Papua New Guinea - 73.0%,Grano de cacao
Papua New Guinea - 73.0%,Azúcar
Papua New Guinea - 73.0%,Manteca de cacao
Crudo - 70.0%,Grano de cacao
Crudo - 70.0%,Azúcar
Crudo - 70.0%,Manteca de cacao
Santo Domingo - 70.0%,Grano de cacao
Santo Domingo - 70.0%,Azúcar
Santo Domingo - 70.0%,Manteca de cacao
Millot Plantation - 70.0%,Grano de cacao
Millot Plantation - 70.0%,Azúcar
Millot Plantation - 70.0%,Manteca de cacao
"Ayacucho, ""El Guinacho"" - 70.0%",Grano de cacao
"Ayacucho, ""El Guinacho"" - 70.0%",Azúcar
"Ayacucho, ""El Guinacho"" - 70.0%",Manteca de cacao
Cacao Blanco - 70.0%,Grano de cacao
Cacao Blanco - 70.0%,Azúcar
Cacao Blanco - 70.0%,Manteca de cacao
"Autumn, Primary Harvest, 2012 - 70.0%",Grano de cacao
"Autumn, Primary Harvest, 2012 - 70.0%",Azúcar
"Autumn, Primary Harvest, 2012 - 70.0%",Manteca de cacao
"Spring, Secondary Harvest, 2012 - 70.0%",Grano de cacao
"Spring, Secondary Harvest, 2012 - 70.0%",Azúcar
"Spring, Secondary Harvest, 2012 - 70.0%",Manteca de cacao
Porcelana - 70.0%,Grano de cacao
Porcelana - 70.0%,Azúcar
Porcelana - 70.0%,Manteca de cacao
Baracoa - 70.0%,Grano de cacao
Baracoa - 70.0%,Azúcar
Baracoa - 70.0%,Manteca de cacao
Nacional - 70.0%,Grano de cacao
Nacional - 70.0%,Azúcar
Nacional - 70.0%,Manteca de cacao
Baracoa - 88.0%,Grano de cacao
Baracoa - 88.0%,Azúcar
Baracoa - 88.0%,Manteca de cacao
Ambolikapiky - 70.0%,Grano de cacao
Ambolikapiky - 70.0%,Azúcar
Ambolikapiky - 70.0%,Manteca de cacao
"Ben Tre, Mekong Delta - 70.0%",Grano de cacao
"Ben Tre, Mekong Delta - 70.0%",Azúcar
"Ben Tre, Mekong Delta - 70.0%",Manteca de cacao
"Fazenda Sempre Firme, Bahia - 70.0%",Grano de cacao
"Fazenda Sempre Firme, Bahia - 70.0%",Azúcar
"Fazenda Sempre Firme, Bahia - 70.0%",Manteca de cacao
"Winak, Sumaco - 70.0%",Grano de cacao
"Winak, Sumaco - 70.0%",Azúcar
"Winak, Sumaco - 70.0%",Manteca de cacao
"Chiapas, Lacandon Jungle, batch 95 - 70.0%",Grano de cacao
"Chiapas, Lacandon Jungle, batch 95 - 70.0%",Azúcar
"Chiapas, Lacandon Jungle, batch 95 - 70.0%",Manteca de cacao
"Chiapas, Lacandon Jungle, batch 95 - 70.0%",Vainilla
"Costa Rica, batch 83 - 70.0%",Grano de cacao
"Costa Rica, batch 83 - 70.0%",Azúcar
"Costa Rica, batch 83 - 70.0%",Manteca de cacao
"Costa Rica, batch 83 - 70.0%",Vainilla
Dominican Republic - 70.0%,Grano de cacao
Dominican Republic - 70.0%,Azúcar
Dominican Republic - 70.0%,Manteca de cacao
Dominican Republic - 70.0%,Vainilla
"Peru, batch 96 - 70.0%",Grano de cacao
"Peru, batch 96 - 70.0%",Azúcar
"Peru, batch 96 - 70.0%",Manteca de cacao
"Peru, batch 96 - 70.0%",Vainilla
Trinidad - 77.0%,Grano de cacao
Trinidad - 77.0%,Azúcar
Trinidad - 77.0%,Manteca de cacao
Trinidad - 77.0%,Lecitina
Colombia - 70.0%,Grano de cacao
Colombia - 70.0%,Azúcar
Colombia - 70.0%,Manteca de cacao
Colombia - 70.0%,Vainilla
Colombia - 70.0%,Lecitina
Papua - 62.0%,Grano de cacao
Papua - 62.0%,Azúcar
Papua - 62.0%,Manteca de cacao
Papua - 62.0%,Vainilla
Papua - 62.0%,Lecitina
Vietnam - 60.0%,Grano de cacao
Vietnam - 60.0%,Azúcar
Vietnam - 60.0%,Manteca de cacao
Vietnam - 60.0%,Vainilla
Vietnam - 60.0%,Lecitina
Vietnam - 70.0%,Grano de cacao
Vietnam - 70.0%,Azúcar
Vietnam - 70.0%,Manteca de cacao
Vietnam - 75.0%,Grano de cacao
Vietnam - 75.0%,Azúcar
Vietnam - 75.0%,Manteca de cacao
"Paramaribo, batch 20160043-01 - 70.0%",Grano de cacao
"Paramaribo, batch 20160043-01 - 70.0%",Azúcar
"Chuao, batch 20170714C - 75.0%",Grano de cacao
"Chuao, batch 20170714C - 75.0%",Azúcar
"Chuao, batch 20170714C - 75.0%",Manteca de cacao
"Chuao, batch 20170714C - 75.0%",Vainilla
Amazonas - 75.0%,Grano de cacao
Amazonas - 75.0%,Azúcar
Amazonas - 75.0%,Manteca de cacao
Piura - 75.0%,Grano de cacao
Piura - 75.0%,Azúcar
Piura - 75.0%,Manteca de cacao
Sambirano - 75.0%,Grano de cacao
Sambirano - 75.0%,Azúcar
Sambirano - 75.0%,Manteca de cacao
Sambirano - 75.0%,Vainilla
Nicaragua - 72.0%,Grano de cacao
Nicaragua - 72.0%,Azúcar
Nicaragua - 72.0%,Manteca de cacao
Mexico - 70.0%,Grano de cacao
Mexico - 70.0%,Azúcar
Mexico - 70.0%,Manteca de cacao
"Haiti, batch 2020SEP - 67.0%",Grano de cacao
"Haiti, batch 2020SEP - 67.0%",Azúcar
"Haiti, batch 2020SEP - 67.0%",Manteca de cacao
"Dark, Stone Ground - 70.0%",Grano de cacao
"Dark, Stone Ground - 70.0%",Azúcar
"Dark, Stone Ground - 70.0%",Manteca de cacao
Chiapan - 75.0%,Grano de cacao
Chiapan - 75.0%,Azúcar
Chiapan - 75.0%,Manteca de cacao
Alto Beni - 87.0%,Grano de cacao
Alto Beni - 87.0%,Azúcar
Alto Beni - 87.0%,Manteca de cacao
Belize - 68.0%,Grano de cacao
Belize - 68.0%,Azúcar
Belize - 68.0%,Manteca de cacao
Chocolatey-beta - 70.0%,Grano de cacao
Chocolatey-beta - 70.0%,Azúcar
Chocolatey-beta - 70.0%,Manteca de cacao
Chocolatey-beta - 70.0%,Vainilla
Chocolatey-beta - 70.0%,Lecitina
Fruity-beta - 70.0%,Grano de cacao
Fruity-beta - 70.0%,Azúcar
Fruity-beta - 70.0%,Manteca de cacao
Fruity-beta - 70.0%,Vainilla
Fruity-beta - 70.0%,Lecitina
Nutty-beta - 70.0%,Grano de cacao
Nutty-beta - 70.0%,Azúcar
Nutty-beta - 70.0%,Manteca de cacao
Nutty-beta - 70.0%,Vainilla
Nutty-beta - 70.0%,Lecitina
Citrus-beta - 70.0%,Grano de cacao
Citrus-beta - 70.0%,Azúcar
Citrus-beta - 70.0%,Manteca de cacao
Citrus-beta - 70.0%,Vainilla
Citrus-beta - 70.0%,Lecitina
TCHOPro 60.5 - 60.0%,Grano de cacao
TCHOPro 60.5 - 60.0%,Azúcar
TCHOPro 60.5 - 60.0%,Manteca de cacao
TCHOPro 60.5 - 60.0%,Vainilla
TCHOPro 60.5 - 60.0%,Lecitina
TCHOPro 68 - 68.0%,Grano de cacao
TCHOPro 68 - 68.0%,Azúcar
TCHOPro 68 - 68.0%,Manteca de cacao
TCHOPro 68 - 68.0%,Vainilla
TCHOPro 68 - 68.0%,Lecitina
West Africa - 62.0%,Grano de cacao
West Africa - 62.0%,Azúcar
West Africa - 62.0%,Manteca de cacao
West Africa - 62.0%,Vainilla
West Africa - 62.0%,Lecitina
Capistrano - 70.0%,Grano de cacao
Capistrano - 70.0%,Azúcar
Capistrano - 70.0%,Manteca de cacao
Capistrano - 70.0%,Vainilla
Concepcion - 70.0%,Grano de cacao
Concepcion - 70.0%,Azúcar
Concepcion - 70.0%,Manteca de cacao
Concepcion - 70.0%,Vainilla
San Jose - 70.0%,Grano de cacao
San Jose - 70.0%,Azúcar
San Jose - 70.0%,Manteca de cacao
Espada - 70.0%,Grano de cacao
Espada - 70.0%,Azúcar
Espada - 70.0%,Manteca de cacao
"Bayou Blend, Ecuador, Mad., PNG - 70.0%",Grano de cacao
"Bayou Blend, Ecuador, Mad., PNG - 70.0%",Azúcar
"Bayou Blend, Ecuador, Mad., PNG - 70.0%",Manteca de cacao
"Bayou Blend, Ecuador, Mad., PNG - 70.0%",Vainilla
Aranama - 70.0%,Grano de cacao
Aranama - 70.0%,Azúcar
Aranama - 70.0%,Manteca de cacao
Aranama - 70.0%,Vainilla
Capistrano* - 70.0%,Grano de cacao
Capistrano* - 70.0%,Azúcar
Capistrano* - 70.0%,Manteca de cacao
Concepcion* - 80.0%,Grano de cacao
Concepcion* - 80.0%,Azúcar
Concepcion* - 80.0%,Manteca de cacao
Concepcion* - 80.0%,Vainilla
"La Bahia, w/ cane juice - 70.0%",Grano de cacao
"La Bahia, w/ cane juice - 70.0%",Azúcar
"La Bahia, w/ cane juice - 70.0%",Manteca de cacao
"La Bahia, w/ cane juice - 70.0%",Vainilla
"La Bahia, w/ cane sugar - 70.0%",Grano de cacao
"La Bahia, w/ cane sugar - 70.0%",Azúcar
"La Bahia, w/ cane sugar - 70.0%",Manteca de cacao
Espada - 70.0%,Grano de cacao
Espada - 70.0%,Azúcar
Espada - 70.0%,Manteca de cacao
San Jose - 67.0%,Grano de cacao
San Jose - 67.0%,Azúcar
San Jose - 67.0%,Manteca de cacao
Presidio - 70.0%,Grano de cacao
Presidio - 70.0%,Azúcar
Presidio - 70.0%,Manteca de cacao
Presidio - 70.0%,Vainilla
"Bahia, Floresta Azul,Good Friends Reserve#3 - 70.0%",Grano de cacao
"Bahia, Floresta Azul,Good Friends Reserve#3 - 70.0%",Azúcar
"Bahia, Floresta Azul,Good Friends Reserve#3 - 70.0%",Manteca de cacao
"Ecuador, batch 6-5-15 - 77.0%",Grano de cacao
"Ecuador, batch 6-5-15 - 77.0%",Azúcar
"Madagascar, batch 6-5-15 - 67.0%",Grano de cacao
"Madagascar, batch 6-5-15 - 67.0%",Azúcar
"Uganda, batch 6-3-15 - 73.0%",Grano de cacao
"Uganda, batch 6-3-15 - 73.0%",Azúcar
Peru - 70.0%,Grano de cacao
Peru - 70.0%,Azúcar
Ecuador - 70.0%,Grano de cacao
Ecuador - 70.0%,Azúcar
Oko Caribe - 70.0%,Grano de cacao
Oko Caribe - 70.0%,Azúcar
Oko Caribe - 70.0%,Manteca de cacao
Belize - 70.0%,Grano de cacao
Belize - 70.0%,Azúcar
Madagascar - 70.0%,Grano de cacao
Madagascar - 70.0%,Azúcar
Guatemala - 70.0%,Grano de cacao
Guatemala - 70.0%,Azúcar
Guatemala - 70.0%,Manteca de cacao
Haiti - 72.0%,Grano de cacao
Haiti - 72.0%,Azúcar
Haiti - 72.0%,Manteca de cacao
Maya Mountain - 77.0%,Grano de cacao
Maya Mountain - 77.0%,Azúcar
Maya Mountain - 77.0%,Manteca de cacao
Alto Beni - 77.0%,Grano de cacao
Alto Beni - 77.0%,Azúcar
Alto Beni - 77.0%,Manteca de cacao
Peru - 70.0%,Grano de cacao
Peru - 70.0%,Azúcar
Peru - 70.0%,Manteca de cacao
"Venezuela; Barinos, Merida, Tachron - 91.0%",Grano de cacao
"Venezuela; Barinos, Merida, Tachron - 91.0%",Azúcar
Ivory Coast - 75.0%,Grano de cacao
Ivory Coast - 75.0%,Azúcar
Ivory Coast - 75.0%,Manteca de cacao
Ivory Coast - 75.0%,Vainilla
"Ghana, Kumasi - 84.0%",Grano de cacao
"Ghana, Kumasi - 84.0%",Azúcar
"Ghana, Kumasi - 84.0%",Manteca de cacao
"Ghana, Kumasi - 84.0%",Vainilla
"Ghana, Panama, Ecuador - 75.0%",Grano de cacao
"Ghana, Panama, Ecuador - 75.0%",Azúcar
"Ghana, Panama, Ecuador - 75.0%",Manteca de cacao
Madagascar - 65.0%,Grano de cacao
Madagascar - 65.0%,Azúcar
Madagascar - 65.0%,Manteca de cacao
Congo w/ nibs - 65.0%,Grano de cacao
Congo w/ nibs - 65.0%,Azúcar
Congo w/ nibs - 65.0%,Manteca de cacao
Congo w/ nibs - 65.0%,Vainilla
"Piura Select, Cacao Blanc - 70.0%",Grano de cacao
"Piura Select, Cacao Blanc - 70.0%",Azúcar
"Costa Esmeraldas, 2017 h., batch 28 - 70.0%",Grano de cacao
"Costa Esmeraldas, 2017 h., batch 28 - 70.0%",Azúcar
"Meta, lot 052 - 70.0%",Grano de cacao
"Meta, lot 052 - 70.0%",Azúcar
"Meta, lot 052 - 70.0%",Lecitina
"Putumayo, lot 021 - 70.0%",Grano de cacao
"Putumayo, lot 021 - 70.0%",Azúcar
"Putumayo, lot 021 - 70.0%",Lecitina
"Belize, med roast - 72.0%",Grano de cacao
"Belize, med roast - 72.0%",Azúcar
"Belize, med roast - 72.0%",Manteca de cacao
Kokoa Kamili - 71.0%,Grano de cacao
Kokoa Kamili - 71.0%,Azúcar
"Galapagos, Santa Cruz Island, 2018 h. - 75.0%",Grano de cacao
"Galapagos, Santa Cruz Island, 2018 h. - 75.0%",Azúcar
"Galapagos, Santa Cruz Island, 2018 h. - 75.0%",Manteca de cacao
Manabi - 81.0%,Grano de cacao
Manabi - 81.0%,Azúcar
Venezuela - 72.0%,Grano de cacao
Venezuela - 72.0%,Azúcar
Venezuela - 72.0%,Manteca de cacao
Dominican Republic - 74.0%,Grano de cacao
Dominican Republic - 74.0%,Azúcar
Dominican Republic - 74.0%,Manteca de cacao
"Wild Bolivian, Jungle Love - 77.0%",Grano de cacao
"Wild Bolivian, Jungle Love - 77.0%",Azúcar
"Wild Bolivian, Jungle Love - 77.0%",Manteca de cacao
Acul du Nard - 70.0%,Grano de cacao
Acul du Nard - 70.0%,Azúcar
Acul du Nard - 70.0%,Manteca de cacao
"Alto Beni, 2016 - 70.0%",Grano de cacao
"Alto Beni, 2016 - 70.0%",Azúcar
"Alto Beni, 2016 - 70.0%",Manteca de cacao
Maya Mtn. - 70.0%,Grano de cacao
Maya Mtn. - 70.0%,Azúcar
Maya Mtn. - 70.0%,Manteca de cacao
Tumaco - 70.0%,Grano de cacao
Tumaco - 70.0%,Azúcar
Tumaco - 70.0%,Manteca de cacao
Ecuador - 70.0%,Grano de cacao
Ecuador - 70.0%,Azúcar
Conacado - 72.0%,Grano de cacao
Conacado - 72.0%,Azúcar
"Conacado, Manifesto - 70.0%",Grano de cacao
"Conacado, Manifesto - 70.0%",Edulcorante
"Conacado, Manifesto - 70.0%",Manteca de cacao
La Red - 70.0%,Grano de cacao
La Red - 70.0%,Edulcorante
La Red - 70.0%,Manteca de cacao
La Colonia - 70.0%,Grano de cacao
La Colonia - 70.0%,Azúcar
Pisa - 70.0%,Grano de cacao
Pisa - 70.0%,Azúcar
Guatemala - 70.0%,Grano de cacao
Guatemala - 70.0%,Azúcar
Malah Na Bulong - 70.0%,Grano de cacao
Malah Na Bulong - 70.0%,Azúcar
Ucayali - 73.0%,Grano de cacao
Ucayali - 73.0%,Azúcar
Ucayali - 73.0%,Manteca de cacao
"Piura, Gran Chilique - 70.0%",Grano de cacao
"Piura, Gran Chilique - 70.0%",Azúcar
"Piura, Gran Chilique - 70.0%",Manteca de cacao
"Dak Lak, batch 0A08 - 70.0%",Grano de cacao
"Dak Lak, batch 0A08 - 70.0%",Azúcar
"Copan, batch 0A03 - 70.0%",Grano de cacao
"Copan, batch 0A03 - 70.0%",Azúcar
Ucayali - 70.0%,Grano de cacao
Ucayali - 70.0%,Azúcar
Dominican Republic - 73.0%,Grano de cacao
Dominican Republic - 73.0%,Azúcar
"Palos Blancos, batch 97 - 75.0%",Grano de cacao
"Palos Blancos, batch 97 - 75.0%",Azúcar
"Dominican Republic, batch 85 - 68.0%",Grano de cacao
"Dominican Republic, batch 85 - 68.0%",Azúcar
"Madagascar, lot 137 - 75.0%",Grano de cacao
"Madagascar, lot 137 - 75.0%",Azúcar
Oko Caribe - 75.0%,Grano de cacao
Oko Caribe - 75.0%,Azúcar
"Cedeno, lot 271 - 75.0%",Grano de cacao
"Cedeno, lot 271 - 75.0%",Azúcar
Kokoa Kamili - 75.0%,Grano de cacao
Kokoa Kamili - 75.0%,Azúcar
Peru - 60.0%,Grano de cacao
Peru - 60.0%,Azúcar
Peru - 60.0%,Manteca de cacao
Dominican Republic - 75.0%,Grano de cacao
Dominican Republic - 75.0%,Azúcar
Tanzania - 75.0%,Grano de cacao
Tanzania - 75.0%,Azúcar
Guatemala - 75.0%,Grano de cacao
Guatemala - 75.0%,Azúcar
Matagalpa - 74.0%,Grano de cacao
Matagalpa - 74.0%,Azúcar
"San Francisco de Macoris, Nourish - 70.0%",Grano de cacao
"San Francisco de Macoris, Nourish - 70.0%",Azúcar
"Madagascar, Sassy Bar - 72.0%",Grano de cacao
"Madagascar, Sassy Bar - 72.0%",Azúcar
"Tanzania, Party Bar - 72.0%",Grano de cacao
"Tanzania, Party Bar - 72.0%",Azúcar
"Sur del Lago, Merida - 65.0%",Grano de cacao
"Sur del Lago, Merida - 65.0%",Azúcar
"Sur del Lago, Merida - 65.0%",Manteca de cacao
"Sur del Lago, Merida - 65.0%",Vainilla
"Sierra Nevada, Tutu Iku - 70.0%",Grano de cacao
"Sierra Nevada, Tutu Iku - 70.0%",Azúcar
"Sierra Nevada, Tutu Iku - 70.0%",Manteca de cacao
Nugo - 70.0%,Grano de cacao
Nugo - 70.0%,Azúcar
Nugo - 70.0%,Manteca de cacao
"Maya Mountain, Toledo, batch 91 - 74.0%",Grano de cacao
"Maya Mountain, Toledo, batch 91 - 74.0%",Azúcar
"Maya Mountain, Toledo, batch 91 - 74.0%",Manteca de cacao
Gran Couva 2005 P. - 64.0%,Grano de cacao
Gran Couva 2005 P. - 64.0%,Azúcar
Gran Couva 2005 P. - 64.0%,Manteca de cacao
Gran Couva 2005 P. - 64.0%,Vainilla
Gran Couva 2005 P. - 64.0%,Lecitina
"Carribean, Caraibe - 66.0%",Grano de cacao
"Carribean, Caraibe - 66.0%",Azúcar
"Carribean, Caraibe - 66.0%",Manteca de cacao
"Carribean, Caraibe - 66.0%",Vainilla
"Carribean, Caraibe - 66.0%",Lecitina
"Porcelana, Maracaibo, Palmira P. 2005 - 64.0%",Grano de cacao
"Porcelana, Maracaibo, Palmira P. 2005 - 64.0%",Azúcar
"Porcelana, Maracaibo, Palmira P. 2005 - 64.0%",Manteca de cacao
"Porcelana, Maracaibo, Palmira P. 2005 - 64.0%",Vainilla
"Porcelana, Maracaibo, Palmira P. 2005 - 64.0%",Lecitina
"Sambirano, Ampamakia 2005, Millot P. - 64.0%",Grano de cacao
"Sambirano, Ampamakia 2005, Millot P. - 64.0%",Azúcar
"Sambirano, Ampamakia 2005, Millot P. - 64.0%",Manteca de cacao
"Sambirano, Ampamakia 2005, Millot P. - 64.0%",Vainilla
"Sambirano, Ampamakia 2005, Millot P. - 64.0%",Lecitina
"Guanaja, South America - 70.0%",Grano de cacao
"Guanaja, South America - 70.0%",Azúcar
"Guanaja, South America - 70.0%",Manteca de cacao
"Guanaja, South America - 70.0%",Vainilla
"Guanaja, South America - 70.0%",Lecitina
Le Noir Extra Amer - 85.0%,Grano de cacao
Le Noir Extra Amer - 85.0%,Azúcar
Le Noir Extra Amer - 85.0%,Manteca de cacao
Le Noir Extra Amer - 85.0%,Vainilla
Le Noir Extra Amer - 85.0%,Lecitina
"Abinao, West Africa - 85.0%",Grano de cacao
"Abinao, West Africa - 85.0%",Azúcar
"Abinao, West Africa - 85.0%",Manteca de cacao
"Abinao, West Africa - 85.0%",Vainilla
"Abinao, West Africa - 85.0%",Lecitina
"Le Noir Amer, West Africa - 71.0%",Grano de cacao
"Le Noir Amer, West Africa - 71.0%",Azúcar
"Le Noir Amer, West Africa - 71.0%",Manteca de cacao
"Le Noir Amer, West Africa - 71.0%",Vainilla
"Le Noir Amer, West Africa - 71.0%",Lecitina
"Araguani, Venezuela, Carribean - 72.0%",Grano de cacao
"Araguani, Venezuela, Carribean - 72.0%",Azúcar
"Araguani, Venezuela, Carribean - 72.0%",Manteca de cacao
"Araguani, Venezuela, Carribean - 72.0%",Vainilla
"Araguani, Venezuela, Carribean - 72.0%",Lecitina
"Porcelana, Maracaibo, Palmira P. 2006 - 64.0%",Grano de cacao
"Porcelana, Maracaibo, Palmira P. 2006 - 64.0%",Azúcar
"Porcelana, Maracaibo, Palmira P. 2006 - 64.0%",Manteca de cacao
"Porcelana, Maracaibo, Palmira P. 2006 - 64.0%",Vainilla
"Porcelana, Maracaibo, Palmira P. 2006 - 64.0%",Lecitina
Chuao 2002 P. - 65.0%,Grano de cacao
Chuao 2002 P. - 65.0%,Azúcar
Chuao 2002 P. - 65.0%,Manteca de cacao
Chuao 2002 P. - 65.0%,Vainilla
Chuao 2002 P. - 65.0%,Lecitina
Manjari - 64.0%,Grano de cacao
Manjari - 64.0%,Azúcar
Manjari - 64.0%,Manteca de cacao
Manjari - 64.0%,Vainilla
Manjari - 64.0%,Lecitina
Nyangbo - 68.0%,Grano de cacao
Nyangbo - 68.0%,Azúcar
Nyangbo - 68.0%,Manteca de cacao
Nyangbo - 68.0%,Vainilla
Nyangbo - 68.0%,Lecitina
Tainori - 64.0%,Grano de cacao
Tainori - 64.0%,Azúcar
Tainori - 64.0%,Manteca de cacao
Tainori - 64.0%,Vainilla
Tainori - 64.0%,Lecitina
Alpaco - 66.0%,Grano de cacao
Alpaco - 66.0%,Azúcar
Alpaco - 66.0%,Manteca de cacao
Alpaco - 66.0%,Vainilla
Alpaco - 66.0%,Lecitina
Caraque - 56.0%,Grano de cacao
Caraque - 56.0%,Azúcar
Caraque - 56.0%,Manteca de cacao
Caraque - 56.0%,Vainilla
Caraque - 56.0%,Lecitina
"Porcelana, Pedegral - 64.0%",Grano de cacao
"Porcelana, Pedegral - 64.0%",Azúcar
"Porcelana, Pedegral - 64.0%",Manteca de cacao
"Porcelana, Pedegral - 64.0%",Vainilla
"Porcelana, Pedegral - 64.0%",Lecitina
"Otucan, Grand Cru - 69.0%",Grano de cacao
"Otucan, Grand Cru - 69.0%",Azúcar
"Otucan, Grand Cru - 69.0%",Manteca de cacao
"Otucan, Grand Cru - 69.0%",Vainilla
"Otucan, Grand Cru - 69.0%",Lecitina
"Andoa, Grand Cru blend - 70.0%",Grano de cacao
"Andoa, Grand Cru blend - 70.0%",Azúcar
"Andoa, Grand Cru blend - 70.0%",Manteca de cacao
"Andoa, Grand Cru blend - 70.0%",Vainilla
"Andoa, Grand Cru blend - 70.0%",Lecitina
"Loma Sotavento, 2013 - 64.0%",Grano de cacao
"Loma Sotavento, 2013 - 64.0%",Azúcar
"Loma Sotavento, 2013 - 64.0%",Manteca de cacao
"Loma Sotavento, 2013 - 64.0%",Vainilla
"Loma Sotavento, 2013 - 64.0%",Lecitina
"Piura, Illanka, Quemazon - 63.0%",Grano de cacao
"Piura, Illanka, Quemazon - 63.0%",Azúcar
"Piura, Illanka, Quemazon - 63.0%",Manteca de cacao
"Piura, Illanka, Quemazon - 63.0%",Vainilla
"Piura, Illanka, Quemazon - 63.0%",Lecitina
"Oriado, Peru, Dom. Rep - 60.0%",Grano de cacao
"Oriado, Peru, Dom. Rep - 60.0%",Azúcar
"Oriado, Peru, Dom. Rep - 60.0%",Manteca de cacao
Madagascar - 72.0%,Grano de cacao
Madagascar - 72.0%,Azúcar
Madagascar - 72.0%,Manteca de cacao
Madagascar - 76.0%,Grano de cacao
Madagascar - 76.0%,Azúcar
Madagascar - 76.0%,Manteca de cacao
Madagascar - 76.0%,Vainilla
Madagascar - 80.0%,Grano de cacao
Madagascar - 80.0%,Azúcar
Madagascar - 80.0%,Manteca de cacao
Madagascar - 80.0%,Vainilla
Palos Blancos - 70.0%,Grano de cacao
Palos Blancos - 70.0%,Azúcar
Palos Blancos + nibs - 70.0%,Grano de cacao
Palos Blancos + nibs - 70.0%,Azúcar
Palos Blancos - 70.0%,Grano de cacao
Palos Blancos - 70.0%,Azúcar
Alta Verapaz - 70.0%,Grano de cacao
Alta Verapaz - 70.0%,Azúcar
San Francisco de Macoris - 70.0%,Grano de cacao
San Francisco de Macoris - 70.0%,Azúcar
"Classic, Central and S. America - 70.0%",Grano de cacao
"Classic, Central and S. America - 70.0%",Azúcar
"Classic, Central and S. America - 70.0%",Manteca de cacao
"Dark, Central and S. America - 90.0%",Grano de cacao
"Dark, Central and S. America - 90.0%",Azúcar
"Dark, Central and S. America - 90.0%",Manteca de cacao
Dominican Republic - 90.0%,Grano de cacao
Dominican Republic - 90.0%,Azúcar
Dominican Republic - 90.0%,Manteca de cacao
Trinidad - 75.0%,Grano de cacao
Trinidad - 75.0%,Azúcar
Trinidad - 75.0%,Manteca de cacao
Mindo - 75.0%,Grano de cacao
Mindo - 75.0%,Azúcar
Mindo - 75.0%,Manteca de cacao
Chimelb - 75.0%,Grano de cacao
Chimelb - 75.0%,Azúcar
Zorzal - 75.0%,Grano de cacao
Zorzal - 75.0%,Azúcar
"""Classic Dark"", Ecuador-Guatemala-Dom. Rep. - 70.0%",Grano de cacao
"""Classic Dark"", Ecuador-Guatemala-Dom. Rep. - 70.0%",Azúcar
"""Classic Dark"", Ecuador-Guatemala-Dom. Rep. - 70.0%",Manteca de cacao
Costas Esmeraldas - 75.0%,Grano de cacao
Costas Esmeraldas - 75.0%,Azúcar
"Ben Tre, Mekong Delta, MoCay - 70.0%",Grano de cacao
"Ben Tre, Mekong Delta, MoCay - 70.0%",Azúcar
"Ben Tre, Mekong Delta, MoCay - 70.0%",Manteca de cacao
"Ben Tre, Mekong Delta, MoCay - 70.0%",Lecitina
San Martin - 75.0%,Grano de cacao
San Martin - 75.0%,Azúcar
San Martin - 75.0%,Manteca de cacao
"Los Rios, Rancho Grande 2007 - 65.0%",Grano de cacao
"Los Rios, Rancho Grande 2007 - 65.0%",Azúcar
"Los Rios, Rancho Grande 2007 - 65.0%",Manteca de cacao
Sambirano Valley - 77.0%,Grano de cacao
Sambirano Valley - 77.0%,Azúcar
Cahabon - 77.0%,Grano de cacao
Cahabon - 77.0%,Azúcar
Moho River Valley - 77.0%,Grano de cacao
Moho River Valley - 77.0%,Azúcar
Cuyagua - 77.0%,Grano de cacao
Cuyagua - 77.0%,Azúcar
Peru - 77.0%,Grano de cacao
Peru - 77.0%,Azúcar
Peru - 70.0%,Grano de cacao
Peru - 70.0%,Azúcar
Peru - 70.0%,Manteca de cacao
Peru - 70.0%,Vainilla
Peru - 70.0%,Lecitina
Ocumare - 70.0%,Grano de cacao
